date,water_level_nap_m
1968-01-15T00:00:00+01:00,-2.87
1968-01-29T00:00:00+01:00,-2.86
1968-02-14T00:00:00+01:00,-3.12
1968-02-28T00:00:00+01:00,-3.22
1968-03-13T00:00:00+01:00,-3.21
1968-03-27T00:00:00+01:00,-3.24
1968-04-15T00:00:00+01:00,-3.23
1968-04-28T00:00:00+01:00,-3.23
1968-05-13T00:00:00+01:00,-3.21
1968-05-27T00:00:00+01:00,-3.17
1968-06-16T00:00:00+01:00,-3.41
1968-06-30T00:00:00+01:00,-3.45
1968-07-14T00:00:00+01:00,-3.17
1968-08-13T00:00:00+01:00,-3.22
1968-08-28T00:00:00+01:00,-3.02
1968-09-12T00:00:00+01:00,-3.3
1968-09-26T00:00:00+01:00,-2.94
1968-10-13T00:00:00+01:00,-3.0
1968-10-27T00:00:00+01:00,-3.17
1968-11-13T00:00:00+01:00,-3.21
1968-11-27T00:00:00+01:00,-3.18
1968-12-12T00:00:00+01:00,-3.21
1969-01-14T00:00:00+01:00,-3.13
1969-01-28T00:00:00+01:00,-3.15
1969-02-14T00:00:00+01:00,-3.1
1969-02-28T00:00:00+01:00,-3.16
1969-03-14T00:00:00+01:00,-2.8
1969-03-28T00:00:00+01:00,-3.2
1969-04-14T00:00:00+01:00,-3.06
1969-04-28T00:00:00+01:00,-2.99
1969-05-16T00:00:00+01:00,-3.19
1969-05-28T00:00:00+01:00,-3.28
1969-06-16T00:00:00+01:00,-3.38
1969-06-27T00:00:00+01:00,-3.4
1969-07-14T00:00:00+01:00,-3.44
1969-07-28T00:00:00+01:00,-3.57
1969-08-14T00:00:00+01:00,-3.54
1969-08-29T00:00:00+01:00,-3.04
1969-09-16T00:00:00+01:00,-3.1
1969-09-29T00:00:00+01:00,-3.36
1969-10-14T00:00:00+01:00,-3.31
1969-10-28T00:00:00+01:00,-3.3
1969-11-14T00:00:00+01:00,-3.29
1969-11-28T00:00:00+01:00,-3.0
1969-12-15T00:00:00+01:00,-2.96
1969-12-29T00:00:00+01:00,-3.04
1970-01-14T00:00:00+01:00,-3.04
1970-01-28T00:00:00+01:00,-3.14
1970-02-13T00:00:00+01:00,-3.1
1970-02-27T00:00:00+01:00,-3.1
1970-03-13T00:00:00+01:00,-3.13
1970-03-26T00:00:00+01:00,-3.18
1970-04-14T00:00:00+01:00,-3.16
1970-04-28T00:00:00+01:00,-3.18
1970-05-14T00:00:00+01:00,-3.29
1970-05-28T00:00:00+01:00,-3.49
1970-06-15T00:00:00+01:00,-3.6
1970-06-29T00:00:00+01:00,-3.58
1970-07-15T00:00:00+01:00,-3.3
1970-08-14T00:00:00+01:00,-3.51
1970-08-28T00:00:00+01:00,-3.54
1970-09-14T00:00:00+01:00,-3.42
1970-09-28T00:00:00+01:00,-3.43
1970-10-14T00:00:00+01:00,-3.3
1970-10-28T00:00:00+01:00,-3.05
1970-11-14T00:00:00+01:00,-3.0
1970-11-30T00:00:00+01:00,-3.19
1970-12-14T00:00:00+01:00,-3.21
1970-12-28T00:00:00+01:00,-3.3
1971-01-14T00:00:00+01:00,-3.2
1971-01-29T00:00:00+01:00,-2.98
1971-02-15T00:00:00+01:00,-3.12
1971-03-01T00:00:00+01:00,-3.23
1971-03-16T00:00:00+01:00,-3.21
1971-03-30T00:00:00+01:00,-3.23
1971-04-14T00:00:00+01:00,-3.29
1971-04-28T00:00:00+01:00,-3.29
1971-05-14T00:00:00+01:00,-3.38
1971-05-28T00:00:00+01:00,-3.38
1971-06-14T00:00:00+01:00,-3.42
1971-07-13T00:00:00+01:00,-3.73
1971-08-17T00:00:00+01:00,-3.55
1971-08-27T00:00:00+01:00,-3.49
1971-09-14T00:00:00+01:00,-3.52
1971-09-27T00:00:00+01:00,-3.37
1971-10-13T00:00:00+01:00,-3.32
1971-10-29T00:00:00+01:00,-3.4
1971-11-17T00:00:00+01:00,-3.34
1971-11-29T00:00:00+01:00,-3.15
1971-12-15T00:00:00+01:00,-3.23
1972-01-14T00:00:00+01:00,-3.23
1972-01-27T00:00:00+01:00,-3.3
1972-02-14T00:00:00+01:00,-3.12
1972-02-28T00:00:00+01:00,-3.17
1972-03-13T00:00:00+01:00,-3.21
1972-03-27T00:00:00+01:00,-3.26
1972-04-13T00:00:00+01:00,-3.19
1972-04-27T00:00:00+01:00,-3.16
1972-05-14T00:00:00+01:00,-3.29
1972-05-28T00:00:00+01:00,-3.31
1972-06-14T00:00:00+01:00,-3.35
1972-06-27T00:00:00+01:00,-3.38
1972-09-13T00:00:00+01:00,-3.32
